Timestamp,Transaction_ID,Voltage,Current_Import,Power_Import,SoC,Label
2025-12-15 17:29:58.235262,1,400.0,17.861,7.144,20.13,0
2025-12-15 17:29:58.237363,1,400.0,17.422,6.969,20.13,0
2025-12-15 17:29:58.239563,1,400.0,17.278,6.911,20.13,0
2025-12-15 17:29:58.241813,1,400.0,17.079,6.832,20.13,0
2025-12-15 17:29:58.244167,1,400.0,17.598,7.039,20.13,0
2025-12-15 17:29:58.247043,1,400.0,18.229,7.292,20.13,0
2025-12-15 17:29:58.248931,1,400.0,17.074,6.83,20.13,0
2025-12-15 17:29:58.251220,1,400.0,16.929,6.771,20.13,0
2025-12-15 17:29:58.253048,1,400.0,17.354,6.941,20.13,0
2025-12-15 17:29:59.271799,1,400.0,17.848,7.139,20.13,0
2025-12-15 17:29:59.274102,1,400.0,17.924,7.169,20.13,0
2025-12-15 17:29:59.276147,1,400.0,17.895,7.158,20.13,0
2025-12-15 17:29:59.278032,1,400.0,18.219,7.288,20.13,0
2025-12-15 17:29:59.280500,1,400.0,17.515,7.006,20.13,0
2025-12-15 17:29:59.282684,1,400.0,16.849,6.74,20.13,0
2025-12-15 17:29:59.284420,1,400.0,16.818,6.727,20.13,0
2025-12-15 17:29:59.286406,1,400.0,17.344,6.938,20.13,0
2025-12-15 17:29:59.293216,1,400.0,18.071,7.229,20.13,0
2025-12-15 17:29:59.297752,1,400.0,18.124,7.249,20.13,0
2025-12-15 17:30:00.316709,1,400.0,16.891,6.756,20.13,0
2025-12-15 17:30:00.319206,1,400.0,17.711,7.085,20.13,0
2025-12-15 17:30:00.320719,1,400.0,17.551,7.02,20.13,0
2025-12-15 17:30:00.322391,1,400.0,18.166,7.266,20.13,0
2025-12-15 17:30:00.323885,1,400.0,17.915,7.166,20.13,0
2025-12-15 17:30:00.325944,1,400.0,17.826,7.13,20.13,0
2025-12-15 17:30:00.328299,1,400.0,18.234,7.294,20.13,0
2025-12-15 17:30:00.330750,1,400.0,16.845,6.738,20.13,0
2025-12-15 17:30:00.333061,1,400.0,17.886,7.155,20.13,0
2025-12-15 17:30:00.335341,1,400.0,16.93,6.772,20.13,0
2025-12-15 17:30:01.352672,1,400.0,17.698,7.079,20.14,0
2025-12-15 17:30:01.354227,1,400.0,17.683,7.073,20.14,0
2025-12-15 17:30:01.355662,1,400.0,17.363,6.945,20.14,0
2025-12-15 17:30:01.357053,1,400.0,17.846,7.138,20.14,0
2025-12-15 17:30:01.358586,1,400.0,16.99,6.796,20.14,0
2025-12-15 17:30:01.360517,1,400.0,16.989,6.796,20.14,0
2025-12-15 17:30:01.362294,1,400.0,17.524,7.009,20.14,0
2025-12-15 17:30:01.364504,1,400.0,18.126,7.25,20.14,0
2025-12-15 17:30:01.366203,1,400.0,17.596,7.039,20.14,0
2025-12-15 17:30:01.367937,1,400.0,16.81,6.724,20.14,0
2025-12-15 17:30:02.370819,1,400.0,17.714,7.086,20.14,0
2025-12-15 17:30:02.372768,1,400.0,16.775,6.71,20.14,0
2025-12-15 17:30:02.374593,1,400.0,17.914,7.166,20.14,0
2025-12-15 17:30:02.376798,1,400.0,17.617,7.047,20.14,0
2025-12-15 17:30:02.378978,1,400.0,17.726,7.09,20.14,0
2025-12-15 17:30:02.381952,1,400.0,16.856,6.742,20.14,0
2025-12-15 17:30:02.384533,1,400.0,16.878,6.751,20.14,0
2025-12-15 17:30:02.386965,1,400.0,17.99,7.196,20.14,0
2025-12-15 17:30:02.389395,1,400.0,17.882,7.153,20.14,0
2025-12-15 17:30:02.391640,1,400.0,17.365,6.946,20.14,0
2025-12-15 17:30:03.397263,1,400.0,17.757,7.103,20.14,0
2025-12-15 17:30:03.398787,1,400.0,16.824,6.73,20.14,0
2025-12-15 17:30:03.400583,1,400.0,17.398,6.959,20.14,0
2025-12-15 17:30:03.402638,1,400.0,17.201,6.881,20.14,0
2025-12-15 17:30:03.404368,1,400.0,17.504,7.001,20.14,0
2025-12-15 17:30:03.406396,1,400.0,17.834,7.134,20.14,0
2025-12-15 17:30:03.408288,1,400.0,17.136,6.855,20.14,0
2025-12-15 17:30:03.410112,1,400.0,17.064,6.826,20.14,0
2025-12-15 17:30:03.411853,1,400.0,16.835,6.734,20.14,0
2025-12-15 17:30:03.413270,1,400.0,18.14,7.256,20.14,0
2025-12-15 17:30:04.418359,1,400.0,16.907,6.763,20.15,0
2025-12-15 17:30:04.420412,1,400.0,17.922,7.169,20.15,0
2025-12-15 17:30:04.421997,1,400.0,17.795,7.118,20.15,0
2025-12-15 17:30:04.423644,1,400.0,18.034,7.214,20.15,0
2025-12-15 17:30:04.424994,1,400.0,18.046,7.218,20.15,0
2025-12-15 17:30:04.426197,1,400.0,17.536,7.014,20.15,0
2025-12-15 17:30:04.427691,1,400.0,17.559,7.024,20.15,0
2025-12-15 17:30:04.429212,1,400.0,18.154,7.261,20.15,0
2025-12-15 17:30:04.430947,1,400.0,17.387,6.955,20.15,0
2025-12-15 17:30:04.432766,1,400.0,17.005,6.802,20.15,0
2025-12-15 17:30:05.439290,1,400.0,17.698,7.079,20.15,0
2025-12-15 17:30:05.443024,1,400.0,18.132,7.253,20.15,0
2025-12-15 17:30:05.445110,1,400.0,17.284,6.913,20.15,0
2025-12-15 17:30:05.447047,1,400.0,16.788,6.715,20.15,0
2025-12-15 17:30:05.449489,1,400.0,16.9,6.76,20.15,0
2025-12-15 17:30:05.451869,1,400.0,17.978,7.191,20.15,0
2025-12-15 17:30:05.453777,1,400.0,18.113,7.245,20.15,0
2025-12-15 17:30:05.455446,1,400.0,18.134,7.253,20.15,0
2025-12-15 17:30:05.457060,1,400.0,17.311,6.925,20.15,0
2025-12-15 17:30:05.458752,1,400.0,18.054,7.222,20.15,0
2025-12-15 17:30:06.463738,1,400.0,17.96,7.184,20.15,0
2025-12-15 17:30:06.467562,1,400.0,17.778,7.111,20.15,0
2025-12-15 17:30:06.469555,1,400.0,17.769,7.107,20.15,0
2025-12-15 17:30:06.471382,1,400.0,16.997,6.799,20.15,0
2025-12-15 17:30:06.473388,1,400.0,16.963,6.785,20.15,0
2025-12-15 17:30:06.475366,1,400.0,17.936,7.175,20.15,0
2025-12-15 17:30:06.477175,1,400.0,18.217,7.287,20.15,0
2025-12-15 17:30:06.479597,1,400.0,17.615,7.046,20.15,0
2025-12-15 17:30:06.481777,1,400.0,17.846,7.139,20.15,0
2025-12-15 17:30:06.483568,1,400.0,17.323,6.929,20.15,0
2025-12-15 17:30:07.486327,1,400.0,17.75,7.1,20.16,0
2025-12-15 17:30:07.487775,1,400.0,17.977,7.191,20.16,0
2025-12-15 17:30:07.489190,1,400.0,17.982,7.193,20.16,0
2025-12-15 17:30:07.491093,1,400.0,18.02,7.208,20.15,0
2025-12-15 17:30:07.493187,1,400.0,17.423,6.969,20.16,0
2025-12-15 17:30:07.495019,1,400.0,17.676,7.07,20.16,0
2025-12-15 17:30:07.496837,1,400.0,17.07,6.828,20.16,0
2025-12-15 17:30:07.498820,1,400.0,17.528,7.011,20.16,0
2025-12-15 17:30:07.501227,1,400.0,17.974,7.19,20.16,0
2025-12-15 17:30:07.502926,1,400.0,17.143,6.857,20.16,0
2025-12-15 17:30:08.513664,1,400.0,18.165,7.266,20.16,0
2025-12-15 17:30:08.517024,1,400.0,17.711,7.084,20.16,0
2025-12-15 17:30:08.519243,1,400.0,17.373,6.949,20.16,0
2025-12-15 17:30:08.521203,1,400.0,17.466,6.986,20.16,0
2025-12-15 17:30:08.523932,1,400.0,17.724,7.09,20.16,0
2025-12-15 17:30:08.525952,1,400.0,16.87,6.748,20.16,0
2025-12-15 17:30:08.527632,1,400.0,16.925,6.77,20.16,0
2025-12-15 17:30:08.529349,1,400.0,16.988,6.795,20.16,0
2025-12-15 17:30:08.531201,1,400.0,17.918,7.167,20.16,0
2025-12-15 17:30:08.533096,1,400.0,17.662,7.065,20.16,0
2025-12-15 17:30:09.536527,1,400.0,17.364,6.946,20.16,0
2025-12-15 17:30:09.538939,1,400.0,17.477,6.991,20.16,0
2025-12-15 17:30:09.541423,1,400.0,17.533,7.013,20.16,0
2025-12-15 17:30:09.543831,1,400.0,17.047,6.819,20.16,0
2025-12-15 17:30:09.545971,1,400.0,17.625,7.05,20.16,0
2025-12-15 17:30:09.547882,1,400.0,18.093,7.237,20.16,0
2025-12-15 17:30:09.549554,1,400.0,18.087,7.235,20.16,0
2025-12-15 17:30:09.551552,1,400.0,17.85,7.14,20.16,0
2025-12-15 17:30:09.553179,1,400.0,17.102,6.841,20.16,0
2025-12-15 17:30:09.554658,1,400.0,18.144,7.258,20.16,0
2025-12-15 17:30:10.564759,1,400.0,17.277,6.911,20.17,0
2025-12-15 17:30:10.566511,1,400.0,17.365,6.946,20.17,0
2025-12-15 17:30:10.567914,1,400.0,17.049,6.82,20.17,0
2025-12-15 17:30:10.569400,1,400.0,17.83,7.132,20.16,0
2025-12-15 17:30:10.571016,1,400.0,17.327,6.931,20.17,0
2025-12-15 17:30:10.572657,1,400.0,18.083,7.233,20.17,0
2025-12-15 17:30:10.574117,1,400.0,18.135,7.254,20.17,0
2025-12-15 17:30:10.576004,1,400.0,17.14,6.856,20.17,0
2025-12-15 17:30:10.577676,1,400.0,17.871,7.149,20.17,0
2025-12-15 17:30:10.580377,1,400.0,17.504,7.002,20.17,0
2025-12-15 17:30:11.589842,1,400.0,17.161,6.865,20.17,0
2025-12-15 17:30:11.593454,1,400.0,17.854,7.142,20.17,0
2025-12-15 17:30:11.595345,1,400.0,16.777,6.711,20.17,0
2025-12-15 17:30:11.597118,1,400.0,17.003,6.801,20.17,0
2025-12-15 17:30:11.599320,1,400.0,16.958,6.783,20.17,0
2025-12-15 17:30:11.601232,1,400.0,17.472,6.989,20.17,0
2025-12-15 17:30:11.603001,1,400.0,17.914,7.166,20.17,0
2025-12-15 17:30:11.605052,1,400.0,17.934,7.174,20.17,0
2025-12-15 17:30:11.606787,1,400.0,18.186,7.274,20.17,0
2025-12-15 17:30:11.608495,1,400.0,18.146,7.258,20.17,0
2025-12-15 17:30:12.625711,1,400.0,17.755,7.102,20.17,0
2025-12-15 17:30:12.627932,1,400.0,17.143,6.857,20.17,0
2025-12-15 17:30:12.629649,1,400.0,18.2,7.28,20.17,0
2025-12-15 17:30:12.631367,1,400.0,17.395,6.958,20.17,0
2025-12-15 17:30:12.632794,1,400.0,17.177,6.871,20.17,0
2025-12-15 17:30:12.634477,1,400.0,17.31,6.924,20.17,0
2025-12-15 17:30:12.636418,1,400.0,17.214,6.886,20.17,0
2025-12-15 17:30:12.638056,1,400.0,17.525,7.01,20.17,0
2025-12-15 17:30:12.639761,1,400.0,18.055,7.222,20.17,0
2025-12-15 17:30:12.641642,1,400.0,17.987,7.195,20.17,0
2025-12-15 17:30:13.654448,1,400.0,17.147,6.859,20.18,0
2025-12-15 17:30:13.656481,1,400.0,17.82,7.128,20.18,0
2025-12-15 17:30:13.658602,1,400.0,16.994,6.797,20.18,0
2025-12-15 17:30:13.660341,1,400.0,17.668,7.067,20.17,0
2025-12-15 17:30:13.662237,1,400.0,17.156,6.862,20.18,0
2025-12-15 17:30:13.663961,1,400.0,17.845,7.138,20.18,0
2025-12-15 17:30:13.665615,1,400.0,16.958,6.783,20.18,0
2025-12-15 17:30:13.667374,1,400.0,16.831,6.732,20.18,0
2025-12-15 17:30:13.668779,1,400.0,16.898,6.759,20.18,0
2025-12-15 17:30:13.670358,1,400.0,17.454,6.982,20.18,0
2025-12-15 17:30:14.685342,1,400.0,17.262,6.905,20.18,0
2025-12-15 17:30:14.688091,1,400.0,16.989,6.796,20.18,0
2025-12-15 17:30:14.689980,1,400.0,17.891,7.156,20.18,0
2025-12-15 17:30:14.691640,1,400.0,18.106,7.242,20.18,0
2025-12-15 17:30:14.693433,1,400.0,17.085,6.834,20.18,0
2025-12-15 17:30:14.695361,1,400.0,16.879,6.751,20.18,0
2025-12-15 17:30:14.697489,1,400.0,17.558,7.023,20.18,0
2025-12-15 17:30:14.699195,1,400.0,17.453,6.981,20.18,0
2025-12-15 17:30:14.701602,1,400.0,17.863,7.145,20.18,0
2025-12-15 17:30:14.703308,1,400.0,16.88,6.752,20.18,0
2025-12-15 17:30:15.715511,1,400.0,17.162,6.865,20.18,0
2025-12-15 17:30:15.717986,1,400.0,17.766,7.106,20.18,0
2025-12-15 17:30:15.720120,1,400.0,17.128,6.851,20.18,0
2025-12-15 17:30:15.721788,1,400.0,17.136,6.855,20.18,0
2025-12-15 17:30:15.723461,1,400.0,17.672,7.069,20.18,0
2025-12-15 17:30:15.725287,1,400.0,17.717,7.087,20.18,0
2025-12-15 17:30:15.727038,1,400.0,17.074,6.83,20.18,0
2025-12-15 17:30:15.728757,1,400.0,18.123,7.249,20.18,0
2025-12-15 17:30:15.730502,1,400.0,17.588,7.035,20.18,0
2025-12-15 17:30:15.732216,1,400.0,17.825,7.13,20.18,0
2025-12-15 17:30:16.743568,1,400.0,16.816,6.726,20.19,0
2025-12-15 17:30:16.745499,1,400.0,17.525,7.01,20.18,0
2025-12-15 17:30:16.747015,1,400.0,18.182,7.273,20.19,0
2025-12-15 17:30:16.748451,1,400.0,17.612,7.045,20.18,0
2025-12-15 17:30:16.750192,1,400.0,16.971,6.788,20.18,0
2025-12-15 17:30:16.752111,1,400.0,16.986,6.794,20.19,0
2025-12-15 17:30:16.753726,1,400.0,16.893,6.757,20.19,0
2025-12-15 17:30:16.755526,1,400.0,17.738,7.095,20.19,0
2025-12-15 17:30:16.757229,1,400.0,16.896,6.759,20.18,0
2025-12-15 17:30:16.758705,1,400.0,16.823,6.729,20.19,0
2025-12-15 17:30:17.770138,1,400.0,16.944,6.778,20.19,0
2025-12-15 17:30:17.771839,1,400.0,17.638,7.055,20.19,0
2025-12-15 17:30:17.773226,1,400.0,17.326,6.93,20.19,0
2025-12-15 17:30:17.774920,1,400.0,16.959,6.783,20.19,0
2025-12-15 17:30:17.776514,1,400.0,17.847,7.139,20.19,0
2025-12-15 17:30:17.778884,1,400.0,17.412,6.965,20.19,0
2025-12-15 17:30:17.781162,1,400.0,16.763,6.705,20.19,0
2025-12-15 17:30:17.782826,1,400.0,17.721,7.088,20.19,0
2025-12-15 17:30:17.784642,1,400.0,18.123,7.249,20.19,0
2025-12-15 17:30:17.786266,1,400.0,18.0,7.2,20.19,0
2025-12-15 17:30:18.799091,1,400.0,17.548,7.019,20.19,0
2025-12-15 17:30:18.802053,1,400.0,18.046,7.219,20.19,0
2025-12-15 17:30:18.803956,1,400.0,17.867,7.147,20.19,0
2025-12-15 17:30:18.805596,1,400.0,17.523,7.009,20.19,0
2025-12-15 17:30:18.807659,1,400.0,17.936,7.174,20.19,0
2025-12-15 17:30:18.809482,1,400.0,17.359,6.944,20.19,0
2025-12-15 17:30:18.811367,1,400.0,17.523,7.009,20.19,0
2025-12-15 17:30:18.813760,1,400.0,17.71,7.084,20.19,0
2025-12-15 17:30:18.815692,1,400.0,17.509,7.003,20.19,0
2025-12-15 17:30:18.817534,1,400.0,16.801,6.72,20.19,0
2025-12-15 17:30:19.832038,1,400.0,16.954,6.782,20.2,0
2025-12-15 17:30:19.834517,1,400.0,17.906,7.162,20.19,0
2025-12-15 17:30:19.836665,1,400.0,16.772,6.709,20.2,0
2025-12-15 17:30:19.838190,1,400.0,17.765,7.106,20.19,0
2025-12-15 17:30:19.840267,1,400.0,17.057,6.823,20.19,0
2025-12-15 17:30:19.842318,1,400.0,17.764,7.106,20.19,0
2025-12-15 17:30:19.844181,1,400.0,17.158,6.863,20.19,0
2025-12-15 17:30:19.846054,1,400.0,16.914,6.766,20.19,0
2025-12-15 17:30:19.848027,1,400.0,17.697,7.079,20.19,0
2025-12-15 17:30:19.849571,1,400.0,17.324,6.93,20.19,0
2025-12-15 17:21:57.759101,1,400.0,17.721,7.088,20.0,1
2025-12-15 17:21:57.761259,1,400.0,17.298,6.919,20.0,1
2025-12-15 17:21:57.768747,1,400.0,17.447,6.979,20.0,1
2025-12-15 17:21:57.772239,1,400.0,17.261,6.905,20.0,1
2025-12-15 17:21:57.776259,1,400.0,17.538,7.015,20.0,1
2025-12-15 17:21:57.780149,1,400.0,17.672,7.069,20.0,1
2025-12-15 17:21:57.784240,1,400.0,17.466,6.987,20.0,1
2025-12-15 17:21:57.787578,1,400.0,17.517,7.007,20.0,1
2025-12-15 17:21:57.791645,1,400.0,17.03,6.812,20.0,1
2025-12-15 17:21:57.796405,1,400.0,17.537,7.015,20.0,1
2025-12-15 17:21:58.805209,1,400.0,17.388,6.955,20.01,1
2025-12-15 17:21:58.809405,1,400.0,17.35,6.94,20.01,1
2025-12-15 17:21:58.811816,1,400.0,17.863,7.145,20.01,1
2025-12-15 17:21:58.813574,1,400.0,17.707,7.083,20.01,1
2025-12-15 17:21:58.815682,1,400.0,17.803,7.121,20.01,1
2025-12-15 17:21:58.817755,1,400.0,17.345,6.938,20.01,1
2025-12-15 17:21:58.819167,1,400.0,17.247,6.899,20.01,1
2025-12-15 17:21:58.820826,1,400.0,17.826,7.13,20.01,1
2025-12-15 17:21:58.822409,1,400.0,17.827,7.131,20.01,1
2025-12-15 17:21:58.823864,1,400.0,17.179,6.871,20.01,1
2025-12-15 17:21:59.829160,1,400.0,17.837,7.135,20.01,1
2025-12-15 17:21:59.830687,1,400.0,17.206,6.882,20.01,1
2025-12-15 17:21:59.832030,1,400.0,17.938,7.175,20.01,1
2025-12-15 17:21:59.833624,1,400.0,17.226,6.89,20.01,1
2025-12-15 17:21:59.835246,1,400.0,17.411,6.964,20.01,1
2025-12-15 17:21:59.836936,1,400.0,17.299,6.92,20.01,1
2025-12-15 17:21:59.838656,1,400.0,17.867,7.147,20.01,1
2025-12-15 17:21:59.840504,1,400.0,17.182,6.873,20.01,1
2025-12-15 17:21:59.842840,1,400.0,17.609,7.044,20.01,1
2025-12-15 17:21:59.844851,1,400.0,17.557,7.023,20.01,1
2025-12-15 17:22:00.854391,1,400.0,17.986,7.194,20.01,1
2025-12-15 17:22:00.856423,1,400.0,17.8,7.12,20.01,1
2025-12-15 17:22:00.858008,1,400.0,17.424,6.969,20.01,1
2025-12-15 17:22:00.859665,1,400.0,17.366,6.946,20.01,1
2025-12-15 17:22:00.861365,1,400.0,17.348,6.939,20.01,1
2025-12-15 17:22:00.863143,1,400.0,17.934,7.174,20.01,1
2025-12-15 17:22:00.865083,1,400.0,17.448,6.979,20.01,1
2025-12-15 17:22:00.866728,1,400.0,17.166,6.867,20.01,1
2025-12-15 17:22:00.868459,1,400.0,17.141,6.856,20.01,1
2025-12-15 17:22:00.870568,1,400.0,17.826,7.131,20.01,1
2025-12-15 17:22:01.876683,1,400.0,17.627,7.051,20.02,1
2025-12-15 17:22:01.878164,1,400.0,17.165,6.866,20.02,1
2025-12-15 17:22:01.879920,1,400.0,17.493,6.997,20.02,1
2025-12-15 17:22:01.881430,1,400.0,17.487,6.995,20.02,1
2025-12-15 17:22:01.883503,1,400.0,17.781,7.113,20.02,1
2025-12-15 17:22:01.885507,1,400.0,17.729,7.092,20.02,1
2025-12-15 17:22:01.887914,1,400.0,17.399,6.96,20.02,1
2025-12-15 17:22:01.889841,1,400.0,17.708,7.083,20.02,1
2025-12-15 17:22:01.892109,1,400.0,17.309,6.924,20.02,1
2025-12-15 17:22:01.894124,1,400.0,17.05,6.82,20.02,1
2025-12-15 17:22:02.901975,1,400.0,17.047,6.819,20.02,1
2025-12-15 17:22:02.904477,1,400.0,17.976,7.19,20.02,1
2025-12-15 17:22:02.906151,1,400.0,17.647,7.059,20.02,1
2025-12-15 17:22:02.907656,1,400.0,17.454,6.982,20.02,1
2025-12-15 17:22:02.909235,1,400.0,17.917,7.167,20.02,1
2025-12-15 17:22:02.911058,1,400.0,17.475,6.99,20.02,1
2025-12-15 17:22:02.913003,1,400.0,17.259,6.904,20.02,1
2025-12-15 17:22:02.915215,1,400.0,17.45,6.98,20.02,1
2025-12-15 17:22:02.917210,1,400.0,17.547,7.019,20.02,1
2025-12-15 17:22:02.919715,1,400.0,17.966,7.187,20.02,1
2025-12-15 17:22:03.941973,1,400.0,17.908,7.163,20.02,1
2025-12-15 17:22:03.946235,1,400.0,17.008,6.803,20.02,1
2025-12-15 17:22:03.948651,1,400.0,17.483,6.993,20.02,1
2025-12-15 17:22:03.950402,1,400.0,17.804,7.122,20.02,1
2025-12-15 17:22:03.952252,1,400.0,17.353,6.941,20.02,1
2025-12-15 17:22:03.954247,1,400.0,17.841,7.136,20.02,1
2025-12-15 17:22:03.956004,1,400.0,17.979,7.192,20.02,1
2025-12-15 17:22:03.957781,1,400.0,17.737,7.095,20.02,1
2025-12-15 17:22:03.959718,1,400.0,17.418,6.967,20.02,1
2025-12-15 17:22:03.961864,1,400.0,17.722,7.089,20.02,1
2025-12-15 17:22:04.970357,1,400.0,17.133,6.853,20.03,1
2025-12-15 17:22:04.974327,1,400.0,17.554,7.022,20.03,1
2025-12-15 17:22:04.976835,1,400.0,17.682,7.073,20.03,1
2025-12-15 17:22:04.978909,1,400.0,17.362,6.945,20.03,1
2025-12-15 17:22:04.981027,1,400.0,17.853,7.141,20.03,1
2025-12-15 17:22:04.983558,1,400.0,17.57,7.028,20.03,1
2025-12-15 17:22:04.985579,1,400.0,17.752,7.101,20.03,1
2025-12-15 17:22:04.987495,1,400.0,17.68,7.072,20.03,1
2025-12-15 17:22:04.989270,1,400.0,17.463,6.985,20.03,1
2025-12-15 17:22:04.990829,1,400.0,17.91,7.164,20.03,1
2025-12-15 17:22:06.007341,1,400.0,17.159,6.863,20.03,1
2025-12-15 17:22:06.011485,1,400.0,17.072,6.829,20.03,1
2025-12-15 17:22:06.013825,1,400.0,17.946,7.178,20.03,1
2025-12-15 17:22:06.015876,1,400.0,17.147,6.859,20.03,1
2025-12-15 17:22:06.017897,1,400.0,17.619,7.048,20.03,1
2025-12-15 17:22:06.019711,1,400.0,17.695,7.078,20.03,1
2025-12-15 17:22:06.021331,1,400.0,17.571,7.028,20.03,1
2025-12-15 17:22:06.022892,1,400.0,17.359,6.944,20.03,1
2025-12-15 17:22:06.024300,1,400.0,17.596,7.038,20.03,1
2025-12-15 17:22:06.025795,1,400.0,17.512,7.005,20.03,1
2025-12-15 17:22:07.042915,1,400.0,17.677,7.071,20.03,1
2025-12-15 17:22:07.046774,1,400.0,17.576,7.03,20.03,1
2025-12-15 17:22:07.049336,1,400.0,17.498,6.999,20.03,1
2025-12-15 17:22:07.051337,1,400.0,17.366,6.947,20.03,1
2025-12-15 17:22:07.053098,1,400.0,17.095,6.838,20.03,1
2025-12-15 17:22:07.055427,1,400.0,17.436,6.974,20.03,1
2025-12-15 17:22:07.057797,1,400.0,17.287,6.915,20.03,1
2025-12-15 17:22:07.059679,1,400.0,17.725,7.09,20.03,1
2025-12-15 17:22:07.061299,1,400.0,17.633,7.053,20.03,1
2025-12-15 17:22:07.063002,1,400.0,17.655,7.062,20.03,1
2025-12-15 17:22:08.076374,1,400.0,17.192,6.877,20.04,1
2025-12-15 17:22:08.077980,1,400.0,17.211,6.884,20.04,1
2025-12-15 17:22:08.079399,1,400.0,17.954,7.182,20.04,1
2025-12-15 17:22:08.081089,1,400.0,17.759,7.104,20.04,1
2025-12-15 17:22:08.083018,1,400.0,17.681,7.072,20.04,1
2025-12-15 17:22:08.085635,1,400.0,17.92,7.168,20.04,1
2025-12-15 17:22:08.087815,1,400.0,17.719,7.087,20.04,1
2025-12-15 17:22:08.089574,1,400.0,17.046,6.818,20.04,1
2025-12-15 17:22:08.091508,1,400.0,17.327,6.931,20.04,1
2025-12-15 17:22:08.093412,1,400.0,17.342,6.937,20.04,1
2025-12-15 17:22:09.102997,1,400.0,17.158,6.863,20.04,1
2025-12-15 17:22:09.105642,1,400.0,17.798,7.119,20.04,1
2025-12-15 17:22:09.107969,1,400.0,17.889,7.155,20.04,1
2025-12-15 17:22:09.110373,1,400.0,17.051,6.82,20.04,1
2025-12-15 17:22:09.112526,1,400.0,17.703,7.081,20.04,1
2025-12-15 17:22:09.114382,1,400.0,17.92,7.168,20.04,1
2025-12-15 17:22:09.115940,1,400.0,17.721,7.088,20.04,1
2025-12-15 17:22:09.117533,1,400.0,17.836,7.134,20.04,1
2025-12-15 17:22:09.119404,1,400.0,17.022,6.809,20.04,1
2025-12-15 17:22:09.121035,1,400.0,17.526,7.01,20.04,1
2025-12-15 17:22:10.126580,1,400.0,17.178,6.871,20.04,1
2025-12-15 17:22:10.129518,1,400.0,17.028,6.811,20.04,1
2025-12-15 17:22:10.131540,1,400.0,17.411,6.964,20.04,1
2025-12-15 17:22:10.133219,1,400.0,17.385,6.954,20.04,1
2025-12-15 17:22:10.135607,1,400.0,17.562,7.025,20.04,1
2025-12-15 17:22:10.137726,1,400.0,17.03,6.812,20.04,1
2025-12-15 17:22:10.139777,1,400.0,17.654,7.061,20.04,1
2025-12-15 17:22:10.141661,1,400.0,17.413,6.965,20.04,1
2025-12-15 17:22:10.143245,1,400.0,17.402,6.961,20.04,1
2025-12-15 17:22:10.144769,1,400.0,17.649,7.06,20.04,1
2025-12-15 17:22:11.155740,1,400.0,17.836,7.134,20.05,1
2025-12-15 17:22:11.158763,1,400.0,17.138,6.855,20.05,1
2025-12-15 17:22:11.160729,1,400.0,17.261,6.904,20.05,1
2025-12-15 17:22:11.162615,1,400.0,17.164,6.865,20.05,1
2025-12-15 17:22:11.164581,1,400.0,17.388,6.955,20.05,1
2025-12-15 17:22:11.166515,1,400.0,17.466,6.986,20.05,1
2025-12-15 17:22:11.168423,1,400.0,17.152,6.861,20.05,1
2025-12-15 17:22:11.170420,1,400.0,17.394,6.958,20.05,1
2025-12-15 17:22:11.171988,1,400.0,17.935,7.174,20.05,1
2025-12-15 17:22:11.173425,1,400.0,17.24,6.896,20.05,1
2025-12-15 17:22:12.179377,1,400.0,17.843,7.137,20.05,1
2025-12-15 17:22:12.181207,1,400.0,17.511,7.004,20.05,1
2025-12-15 17:22:12.183209,1,400.0,17.338,6.935,20.05,1
2025-12-15 17:22:12.184878,1,400.0,17.947,7.179,20.05,1
2025-12-15 17:22:12.186965,1,400.0,17.95,7.18,20.05,1
2025-12-15 17:22:12.189159,1,400.0,17.204,6.881,20.05,1
2025-12-15 17:22:12.191052,1,400.0,17.58,7.032,20.05,1
2025-12-15 17:22:12.193439,1,400.0,17.47,6.988,20.05,1
2025-12-15 17:22:12.196203,1,400.0,17.142,6.857,20.05,1
2025-12-15 17:22:12.197923,1,400.0,17.157,6.863,20.05,1
2025-12-15 17:22:13.211424,1,400.0,17.398,6.959,20.05,1
2025-12-15 17:22:13.213447,1,400.0,17.373,6.949,20.05,1
2025-12-15 17:22:13.215056,1,400.0,17.885,7.154,20.05,1
2025-12-15 17:22:13.216606,1,400.0,17.026,6.811,20.05,1
2025-12-15 17:22:13.217874,1,400.0,17.53,7.012,20.05,1
2025-12-15 17:22:13.219253,1,400.0,17.482,6.993,20.05,1
2025-12-15 17:22:13.220982,1,400.0,17.162,6.865,20.05,1
2025-12-15 17:22:13.223494,1,400.0,17.18,6.872,20.05,1
2025-12-15 17:22:13.225043,1,400.0,17.091,6.836,20.05,1
2025-12-15 17:22:13.226707,1,400.0,17.779,7.111,20.05,1
2025-12-15 17:22:14.243672,1,400.0,17.697,7.079,20.06,1
2025-12-15 17:22:14.249064,1,400.0,17.655,7.062,20.05,1
2025-12-15 17:22:14.251660,1,400.0,17.787,7.115,20.06,1
2025-12-15 17:22:14.254010,1,400.0,17.454,6.982,20.05,1
2025-12-15 17:22:14.255880,1,400.0,17.432,6.973,20.06,1
2025-12-15 17:22:14.257585,1,400.0,17.008,6.803,20.06,1
2025-12-15 17:22:14.259207,1,400.0,17.745,7.098,20.06,1
2025-12-15 17:22:14.260823,1,400.0,17.239,6.896,20.05,1
